token,label
"('form', 'sensato')","('misc', None)"
"('form', 'compartir')","('misc', None)"
"('form', 'fotos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'hijos')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'internet')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'le')","('misc', None)"
"('form', 'dijo')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'BBC')","('misc', None)"
"('form', 'Lindsey')","('misc', None)"
"('form', 'Fussell')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'directora')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'consumo')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Ofcom')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'La')","('misc', None)"
"('form', 'buena')","('misc', None)"
"('form', 'noticia')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'quienes')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'hacen')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', '80%')","('misc', None)"
"('form', 'están')","('misc', None)"
"('form', 'seguros')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'restringir')","('misc', None)"
"('form', 'quién')","('misc', None)"
"('form', 'puede')","('misc', None)"
"('form', 'ver')","('misc', None)"
"('form', 'esas')","('misc', None)"
"('form', 'imágenes')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'solo')","('misc', None)"
"('form', 'algunos')","('misc', None)"
"('form', 'amigos')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'familiares')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'ejemplo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'explica')","('misc', None)"
"('form', 'Lindsey')","('misc', None)"
"('form', 'Fussell')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'La')","('misc', None)"
"('form', 'huella')","('misc', None)"
"('form', 'digital')","('misc', None)"
"('form', 'Sin')","('misc', None)"
"('form', 'embargo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'más')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'mitad')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'personas')","('misc', None)"
"('form', 'entrevistadas')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'Ofcom')","('misc', None)"
"('form', 'declararon')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'piensan')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'hijos')","('misc', None)"
"('form', 'les')","('misc', None)"
"('form', 'parecerá')","('misc', None)"
"('form', 'bien')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'compartan')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'fotos')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'red')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'solamente')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', '15%')","('misc', None)"
"('form', 'les')","('misc', None)"
"('form', 'preocupa')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'piensen')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'mismo')","('misc', None)"
"('form', 'dentro')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'unos')","('misc', None)"
"('form', 'años')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'La')","('misc', None)"
"('form', 'Sociedad')","('misc', None)"
"('form', 'Nacional')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'Prevención')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'Crueldad')","('misc', None)"
"('form', 'contra')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'Niños')","('misc', None)"
"('form', '(')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'NSPCC')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'siglas')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'inglés')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ')')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'Reino')","('misc', None)"
"('form', 'Unido')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'advierte')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'cada')","('misc', None)"
"('form', 'vez')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'foto')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'video')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'publicada')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'crea')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'huella')","('misc', None)"
"('form', 'digital')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'niño')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'puede')","('misc', None)"
"('form', 'seguirlo')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'su')","('misc', None)"
"('form', 'vida')","('misc', None)"
"('form', 'adulta')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Siempre')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'importante')","('misc', None)"
"('form', 'pedirle')","('misc', None)"
"('form', 'permiso')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'niño')","('misc', None)"
"('form', 'antes')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'publicar')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'fotos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'le')","('misc', None)"
"('form', 'contó')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'vocera')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'organismo')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'BBC')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Si')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'trata')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'niños')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'pequeños')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'piensa')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'si')","('misc', None)"
"('form', 'les')","('misc', None)"
"('form', 'gustaría')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'publicaras')","('misc', None)"
"('form', 'o')","('misc', None)"
"('form', 'si')","('misc', None)"
"('form', 'les')","('misc', None)"
"('form', 'avergonzaría')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Si')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'estás')","('misc', None)"
"('form', 'seguro')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'mejor')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'hagas')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Los')","('misc', None)"
"('form', 'fraudes')","('misc', None)"
"('form', 'Más')","('misc', None)"
"('form', 'allá')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'dilemas')","('misc', None)"
"('form', 'éticos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'información')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'padres')","('misc', None)"
"('form', 'comparten')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'redes')","('misc', None)"
"('form', 'sociales')","('misc', None)"
"('form', 'sobre')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'hijos')","('misc', None)"
"('form', 'puede')","('misc', None)"
"('form', 'implicar')","('misc', None)"
"('form', 'riesgos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'seguridad')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Según')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'compañía')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'servicios')","('misc', None)"
"('form', 'financieros')","('misc', None)"
"('form', 'Barclays')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'sharenting')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'puerta')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'fraudes')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'internet')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'El')","('misc', None)"
"('form', 'banco')","('misc', None)"
"('form', 'dice')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'muchos')","('misc', None)"
"('form', 'padres')","('misc', None)"
"('form', 'están')","('misc', None)"
"('form', 'comprometiendo')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'seguridad')","('misc', None)"
"('form', 'financiera')","('misc', None)"
"('form', 'futura')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'hijos')","('misc', None)"
"('form', '(')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'y')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'suya')","('misc', None)"
"('form', 'propia')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ')')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'compartir')","('misc', None)"
"('form', 'sin')","('misc', None)"
"('form', 'medida')","('misc', None)"
"('form', 'datos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'menores')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'red')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'De')","('misc', None)"
"('form', 'hecho')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'empresa')","('misc', None)"
"('form', 'calcula')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'hacia')","('misc', None)"
"('form', '2030')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'sharenting')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'podría')","('misc', None)"
"('form', 'costar')","('misc', None)"
"('form', 'más')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'US')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '$870')","('misc', None)"
"('form', 'millones')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'fraudes')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'línea')","('misc', None)"
"('form', '-')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'siendo')","('misc', None)"
"('form', 'responsable')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'dos')","('misc', None)"
"('form', 'terceras')","('misc', None)"
"('form', 'partes')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'suplantaciones')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'identidad')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'próxima')","('misc', None)"
"('form', 'década')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '-')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'cometer')","('misc', None)"
"('form', 'estafas')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'internet')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'nunca')","('misc', None)"
"('form', 'fue')","('misc', None)"
"('form', 'tan')","('misc', None)"
"('form', 'fácil')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'También')","('misc', None)"
"('form', 'señala')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'padres')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'dejan')","('misc', None)"
"('form', 'llevar')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'una')","('misc', None)"
"('form', 'falsa')","('misc', None)"
"('form', 'sensación')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'seguridad')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'no')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'dan')","('misc', None)"
"('form', 'cuenta')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'sus')","('misc', None)"
"('form', 'hijos')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'convierten')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'blancos')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'fraude""gracias')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'información')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'comparten')","('misc', None)"
"('form', 'sobre')","('misc', None)"
"('form', 'ellos')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'permanece')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'red')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Otra')","('misc', None)"
"('form', 'década')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'padres')","('misc', None)"
"('form', 'compartiendo')","('misc', None)"
"('form', 'demasiada')","('misc', None)"
"('form', 'información')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'internet')","('misc', None)"
"('form', 'producirá')","('misc', None)"
"('form', '7,4')","('misc', None)"
"('form', 'millones')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'casos')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'año')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'robo')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'identidad')","('misc', None)"
"('form', 'hacia')","('misc', None)"
"('form', '2030')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
